Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Price,Mileage_num,Engine_num,Power_num,Brand,Car_Age,fuel_unit,kg_co2e_per_unit,kg_co2e_per_kwh,kwh_per_unit,estimated_kg_co2e_per_km
Honda Jazz VX,Chennai,2017,8000,Petrol,Manual,First,5.0,7.9,18.2,1199.0,88.7,Honda,3,litre,2.1,0.22,9.545455,0.11538461538461539
Maruti Swift VXI BSIII W/ ABS,Kochi,2018,14589,Petrol,Manual,First,5.0,5.65,16.1,1298.0,88.2,Maruti,2,litre,2.1,0.22,9.545455,0.13043478260869565
Volkswagen Polo Petrol Highline 1.2L,Delhi,2013,65088,Petrol,Manual,First,5.0,3.25,16.47,1198.0,73.9,Volkswagen,7,litre,2.1,0.22,9.545455,0.12750455373406194
Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,24864,Diesel,Manual,First,5.0,16.27,20.5,1582.0,126.2,Hyundai,1,litre,2.51,0.24,10.45833,0.12243902439024389
Chevrolet Beat LS,Coimbatore,2011,64831,Petrol,Manual,First,5.0,3.21,18.6,1199.0,79.4,Chevrolet,9,litre,2.1,0.22,9.545455,0.11290322580645161
Honda Amaze VX i-DTEC,Kolkata,2013,38001,Diesel,Manual,First,5.0,3.9,25.8,1498.0,98.6,Honda,7,litre,2.51,0.24,10.45833,0.09728682170542635
Mercedes-Benz E-Class 230 E AT,Mumbai,2008,77000,Petrol,Automatic,Second,5.0,6.5,10.0,2496.0,157.7,Mercedes-Benz,12,litre,2.1,0.22,9.545455,0.21000000000000002
BMW 5 Series 530d M Sport,Hyderabad,2016,27000,Diesel,Automatic,First,5.0,48.0,18.59,2993.0,265.0,BMW,4,litre,2.51,0.24,10.45833,0.13501882732651962
Audi A3 35 TDI Premium Plus,Mumbai,2016,39000,Diesel,Automatic,First,5.0,18.9,20.38,1968.0,143.0,Audi,4,litre,2.51,0.24,10.45833,0.12315996074582924
Maruti Swift Dzire VDI,Pune,2015,131000,Diesel,Manual,First,5.0,3.6,26.59,1248.0,74.0,Maruti,5,litre,2.51,0.24,10.45833,0.09439638962015795
Maruti Swift Dzire VDI,Kolkata,2015,43000,Diesel,Manual,First,5.0,5.5,26.59,1248.0,74.0,Maruti,5,litre,2.51,0.24,10.45833,0.09439638962015795
Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,68000,Diesel,Manual,Second,7.0,7.0,12.8,2494.0,102.0,Toyota,9,litre,2.51,0.24,10.45833,0.19609374999999998
BMW X3 xDrive20d,Bangalore,2016,45165,Diesel,Automatic,First,5.0,41.75,16.09,1995.0,184.0,BMW,4,litre,2.51,0.24,10.45833,0.15599751398384087
BMW 5 Series 2003-2012 525d,Hyderabad,2007,120000,Diesel,Automatic,First,5.0,10.5,16.73,1995.0,218.0,BMW,13,litre,2.51,0.24,10.45833,0.15002988643156007
Mahindra XUV500 W8 2WD,Coimbatore,2014,86091,Diesel,Manual,First,7.0,10.09,15.1,2179.0,140.0,Mahindra,6,litre,2.51,0.24,10.45833,0.1662251655629139
Honda City 1.5 S MT,Delhi,2009,71499,Petrol,Manual,First,5.0,3.0,17.0,1497.0,118.0,Honda,11,litre,2.1,0.22,9.545455,0.12352941176470589
Force One LX 4x4,Chennai,2014,50000,Diesel,Manual,First,7.0,12.0,17.0,2200.0,139.01,Force,6,litre,2.51,0.24,10.45833,0.1476470588235294
Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,66000,Diesel,Manual,First,5.0,4.91,20.14,1498.0,88.0,Volkswagen,5,litre,2.51,0.24,10.45833,0.12462760675273087
Honda Jazz S,Kolkata,2010,45000,Petrol,Manual,First,5.0,2.0,16.0,1198.0,90.0,Honda,10,litre,2.1,0.22,9.545455,0.13125
Toyota Etios Liva GD SP,Hyderabad,2015,69189,Diesel,Manual,First,5.0,5.3,23.59,1364.0,67.06,Toyota,5,litre,2.51,0.24,10.45833,0.10640101738024586
Nissan Terrano XV Premium 110 PS,Mumbai,2014,40206,Diesel,Manual,First,5.0,7.22,19.01,1461.0,108.5,Nissan,6,litre,2.51,0.24,10.45833,0.13203577064702784
BMW X3 xDrive 20d xLine,Kochi,2017,36723,Diesel,Automatic,First,5.0,32.57,18.56,1995.0,190.0,BMW,3,litre,2.51,0.24,10.45833,0.13523706896551724
Hyundai i20 1.2 Magna,Mumbai,2010,57500,Petrol,Manual,First,5.0,2.75,18.5,1197.0,80.0,Hyundai,10,litre,2.1,0.22,9.545455,0.11351351351351352
Maruti Eeco 5 STR With AC Plus HTR CNG,Kochi,2018,43912,CNG,Manual,First,5.0,4.33,15.1,1196.0,73.0,Maruti,2,kg,2.5625,0.18,14.23611,0.1697019867549669
Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2011,52000,Diesel,Manual,First,5.0,3.75,17.8,1399.0,68.0,Ford,9,litre,2.51,0.24,10.45833,0.14101123595505616
Honda City 1.5 V AT,Kochi,2014,60952,Petrol,Automatic,First,5.0,5.91,16.8,1497.0,118.0,Honda,6,litre,2.1,0.22,9.545455,0.125
Maruti Swift VDI BSIV,Chennai,2013,87192,Diesel,Manual,First,5.0,4.35,25.2,1248.0,74.0,Maruti,7,litre,2.51,0.24,10.45833,0.0996031746031746
Hyundai Grand i10 CRDi SportZ Edition,Delhi,2014,58000,Diesel,Manual,First,5.0,3.25,24.0,1120.0,70.0,Hyundai,6,litre,2.51,0.24,10.45833,0.10458333333333332
Audi Q7 45 TDI Quattro Technology,Pune,2017,59500,Diesel,Automatic,First,7.0,68.0,14.75,2967.0,245.0,Audi,3,litre,2.51,0.24,10.45833,0.1701694915254237
Volkswagen Ameo 1.2 MPI Highline 16 Alloy,Mumbai,2016,16650,Petrol,Manual,First,5.0,5.5,17.0,1198.0,74.0,Volkswagen,4,litre,2.1,0.22,9.545455,0.12352941176470589
Honda City i VTEC CVT VX,Kochi,2018,34696,Petrol,Automatic,First,5.0,12.08,18.0,1497.0,117.3,Honda,2,litre,2.1,0.22,9.545455,0.11666666666666667
Maruti Baleno Alpha 1.3,Kochi,2018,42243,Diesel,Manual,First,5.0,7.48,27.39,1248.0,74.0,Maruti,2,litre,2.51,0.24,10.45833,0.09163928441036874
Hyundai Grand i10 CRDi Sportz,Jaipur,2016,57824,Diesel,Manual,First,5.0,5.5,24.0,1120.0,70.0,Hyundai,4,litre,2.51,0.24,10.45833,0.10458333333333332
Maruti Swift Dzire VDi,Jaipur,2011,110000,Diesel,Manual,First,5.0,3.5,19.3,1248.0,73.9,Maruti,9,litre,2.51,0.24,10.45833,0.13005181347150258
Maruti Swift 1.3 VXi,Delhi,2006,63000,Petrol,Manual,First,5.0,1.6,16.1,1493.0,97.7,Maruti,14,litre,2.1,0.22,9.545455,0.13043478260869565
Land Rover Freelander 2 TD4 HSE,Delhi,2013,72000,Diesel,Automatic,First,5.0,15.5,0.0,2179.0,115.0,Land,7,litre,2.51,0.24,10.45833,0.12352941176470589
Toyota Fortuner 3.0 Diesel,Hyderabad,2013,63455,Diesel,Manual,First,7.0,19.0,11.5,2982.0,171.0,Toyota,7,litre,2.51,0.24,10.45833,0.21826086956521737
Honda Jazz VX Diesel,Hyderabad,2017,17151,Diesel,Manual,First,5.0,8.4,27.3,1498.0,98.6,Honda,3,litre,2.51,0.24,10.45833,0.09194139194139193
Maruti Vitara Brezza LDi Option,Pune,2016,31001,Diesel,Manual,First,5.0,7.25,24.3,1248.0,88.5,Maruti,4,litre,2.51,0.24,10.45833,0.10329218106995884
Maruti Swift Dzire VDI,Kolkata,2014,42109,Diesel,Manual,First,5.0,4.25,23.4,1248.0,74.0,Maruti,6,litre,2.51,0.24,10.45833,0.10726495726495726
Skoda Rapid 1.5 TDI AT Elegance,Delhi,2015,55000,Diesel,Automatic,Second,5.0,5.7,21.66,1498.0,103.52,Skoda,5,litre,2.51,0.24,10.45833,0.11588180978762695
Land Rover Freelander 2 TD4 SE,Hyderabad,2013,46000,Diesel,Automatic,Second,5.0,26.0,0.0,2179.0,115.0,Land,7,litre,2.51,0.24,10.45833,0.12352941176470589
Maruti Alto 800 LXI,Hyderabad,2013,30852,Petrol,Manual,First,5.0,2.49,22.74,796.0,47.3,Maruti,7,litre,2.1,0.22,9.545455,0.09234828496042218
Volkswagen Polo Petrol Highline 1.2L,Pune,2011,65000,Petrol,Manual,Second,5.0,3.0,16.47,1198.0,73.9,Volkswagen,9,litre,2.1,0.22,9.545455,0.12750455373406194
Honda City i DTEC SV,Delhi,2015,65000,Diesel,Manual,First,5.0,5.95,26.0,1498.0,98.6,Honda,5,litre,2.51,0.24,10.45833,0.09653846153846153
Maruti Swift Dzire LDI,Delhi,2013,72000,Diesel,Manual,First,5.0,2.69,23.4,1248.0,74.0,Maruti,7,litre,2.51,0.24,10.45833,0.10726495726495726
Audi A4 2.0 TDI 177 Bhp Technology Edition,Bangalore,2014,29000,Diesel,Automatic,First,5.0,26.0,17.11,1968.0,174.33,Audi,6,litre,2.51,0.24,10.45833,0.146697837521917
Honda City i VTEC VX,Kolkata,2015,32000,Petrol,Manual,First,5.0,5.5,17.8,1497.0,117.3,Honda,5,litre,2.1,0.22,9.545455,0.11797752808988764
Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2016,29875,Petrol,Manual,First,5.0,4.85,18.16,1196.0,86.8,Ford,4,litre,2.1,0.22,9.545455,0.1156387665198238
Maruti Vitara Brezza LDi,Kochi,2018,32539,Diesel,Manual,First,5.0,8.39,24.3,1248.0,88.5,Maruti,2,litre,2.51,0.24,10.45833,0.10329218106995884
Renault Duster 110PS Diesel RxL,Hyderabad,2015,83090,Diesel,Manual,First,5.0,7.99,19.01,1461.0,108.45,Renault,5,litre,2.51,0.24,10.45833,0.13203577064702784
Hyundai i20 Active 1.4 SX,Hyderabad,2016,62679,Diesel,Manual,First,5.0,6.95,21.19,1396.0,88.73,Hyundai,4,litre,2.51,0.24,10.45833,0.11845210004719206
Mahindra Logan Petrol 1.4 GLE,Mumbai,2010,93000,Petrol,Manual,First,5.0,1.5,15.7,1390.0,75.0,Mahindra,10,litre,2.1,0.22,9.545455,0.1337579617834395
Honda City ZX GXi,Mumbai,2006,44000,Petrol,Manual,First,5.0,1.55,17.7,1497.0,78.0,Honda,14,litre,2.1,0.22,9.545455,0.11864406779661017
Ford Figo Petrol EXI,Bangalore,2010,78400,Petrol,Manual,Second,5.0,2.75,15.6,1196.0,70.0,Ford,10,litre,2.1,0.22,9.545455,0.13461538461538464
Renault Duster Petrol RxL,Mumbai,2014,71300,Petrol,Manual,First,5.0,4.25,13.06,1598.0,102.53,Renault,6,litre,2.1,0.22,9.545455,0.16079632465543645
Hyundai i10 Sportz 1.2,Kolkata,2015,18000,Petrol,Manual,First,5.0,2.85,20.36,1197.0,78.9,Hyundai,5,litre,2.1,0.22,9.545455,0.1031434184675835
Land Rover Discovery Sport TD4 HSE 7S,Coimbatore,2019,24013,Diesel,Automatic,First,7.0,56.14,12.81,1999.0,148.31,Land,1,litre,2.51,0.24,10.45833,0.19594067135050738
Audi Q5 2008-2012 2.0 TFSI Quattro,Ahmedabad,2009,99100,Petrol,Automatic,Second,5.0,10.0,9.74,1984.0,208.0,Audi,11,litre,2.1,0.22,9.545455,0.21560574948665298
Maruti Versa DX2 BS II,Mumbai,2003,62000,Petrol,Manual,Second,8.0,1.25,11.3,1298.0,83.1,Maruti,17,litre,2.1,0.22,9.545455,0.18584070796460175
Maruti Swift Dzire ZDI,Kolkata,2017,14000,Diesel,Manual,First,5.0,7.5,26.59,1248.0,74.0,Maruti,3,litre,2.51,0.24,10.45833,0.09439638962015795
Audi A4 2.0 TDI Premium Sport Limited Edition,Coimbatore,2015,44811,Diesel,Automatic,First,5.0,25.81,17.11,1968.0,174.33,Audi,5,litre,2.51,0.24,10.45833,0.146697837521917
Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2014,44000,Petrol,Manual,First,5.0,4.3,16.47,1198.0,74.0,Volkswagen,6,litre,2.1,0.22,9.545455,0.12750455373406194
Toyota Fortuner 3.0 Diesel,Chennai,2010,136000,Diesel,Manual,Second,7.0,11.0,11.5,2982.0,171.0,Toyota,10,litre,2.51,0.24,10.45833,0.21826086956521737
Toyota Fortuner 3.0 Diesel,Jaipur,2010,144113,Diesel,Manual,Second,7.0,11.75,11.5,2982.0,171.0,Toyota,10,litre,2.51,0.24,10.45833,0.21826086956521737
Honda Accord 2.4 MT,Coimbatore,2012,94989,Petrol,Manual,First,5.0,6.58,12.8,2354.0,177.6,Honda,8,litre,2.1,0.22,9.545455,0.1640625
Maruti Swift ZDi,Chennai,2012,58133,Diesel,Manual,First,5.0,4.8,22.9,1248.0,74.0,Maruti,8,litre,2.51,0.24,10.45833,0.10960698689956332
Skoda Fabia 1.2 MPI Classic,Pune,2008,61000,Petrol,Manual,Second,5.0,1.65,17.5,1198.0,70.0,Skoda,12,litre,2.1,0.22,9.545455,0.12000000000000001
Jeep Compass 2.0 Sport,Kolkata,2017,27000,Diesel,Manual,First,5.0,15.0,17.1,1956.0,170.0,Jeep,3,litre,2.51,0.24,10.45833,0.14678362573099413
Tata Nano Twist XT,Ahmedabad,2014,18050,Petrol,Manual,Second,4.0,1.0,25.4,624.0,37.5,Tata,6,litre,2.1,0.22,9.545455,0.08267716535433071
Ford Fiesta 1.6 ZXi ABS,Hyderabad,2007,145277,Petrol,Manual,First,5.0,1.65,15.3,1596.0,101.0,Ford,13,litre,2.1,0.22,9.545455,0.13725490196078433
Maruti Celerio ZDi,Ahmedabad,2015,42000,Diesel,Manual,First,5.0,3.6,27.62,793.0,47.0,Maruti,5,litre,2.51,0.24,10.45833,0.09087617668356263
Toyota Fortuner 3.0 Diesel,Delhi,2011,86000,Diesel,Manual,First,7.0,11.5,11.5,2982.0,171.0,Toyota,9,litre,2.51,0.24,10.45833,0.21826086956521737
Maruti Celerio ZDi,Ahmedabad,2015,42150,Diesel,Manual,First,5.0,3.6,27.62,793.0,47.0,Maruti,5,litre,2.51,0.24,10.45833,0.09087617668356263
Hyundai EON Era Plus,Pune,2015,30158,Petrol,Manual,First,5.0,3.05,21.1,814.0,55.2,Hyundai,5,litre,2.1,0.22,9.545455,0.0995260663507109
Ford Fiesta Diesel Trend,Bangalore,2011,47000,Diesel,Manual,Second,5.0,6.0,23.5,1498.0,90.0,Ford,9,litre,2.51,0.24,10.45833,0.10680851063829787
Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2013,39000,Petrol,Manual,First,5.0,3.75,16.47,1198.0,74.0,Volkswagen,7,litre,2.1,0.22,9.545455,0.12750455373406194
Volkswagen Polo 1.2 MPI Comfortline,Coimbatore,2016,32125,Petrol,Manual,First,5.0,6.17,16.2,1199.0,74.0,Volkswagen,4,litre,2.1,0.22,9.545455,0.12962962962962965
Maruti Vitara Brezza ZDi,Coimbatore,2017,58829,Diesel,Manual,First,5.0,9.05,24.3,1248.0,88.5,Maruti,3,litre,2.51,0.24,10.45833,0.10329218106995884
Honda Brio S MT,Coimbatore,2013,67559,Petrol,Manual,First,5.0,4.05,19.4,1198.0,86.8,Honda,7,litre,2.1,0.22,9.545455,0.10824742268041239
Maruti Swift Dzire VXi,Pune,2013,55000,Petrol,Manual,First,5.0,4.25,17.5,1298.0,85.8,Maruti,7,litre,2.1,0.22,9.545455,0.12000000000000001
Maruti Celerio LXI MT,Kolkata,2018,30000,Petrol,Manual,First,5.0,3.75,23.1,998.0,67.04,Maruti,2,litre,2.1,0.22,9.545455,0.09090909090909091
Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,28000,Petrol,Automatic,First,5.0,11.85,13.0,1591.0,121.3,Hyundai,4,litre,2.1,0.22,9.545455,0.16153846153846155
Ford Ecosport 1.5 DV5 MT Titanium,Kochi,2016,31826,Diesel,Manual,First,5.0,8.24,22.7,1498.0,89.84,Ford,4,litre,2.51,0.24,10.45833,0.11057268722466959
Maruti Swift VDI BSIV W ABS,Hyderabad,2016,64000,Diesel,Manual,First,5.0,5.99,17.8,1248.0,97.7,Maruti,4,litre,2.51,0.24,10.45833,0.14101123595505616
Honda CR-V RVi MT,Jaipur,2008,100009,Petrol,Manual,Second,5.0,6.5,13.1,1997.0,141.1,Honda,12,litre,2.1,0.22,9.545455,0.1603053435114504
Land Rover Discovery Sport SD4 HSE Luxury 7S,Coimbatore,2019,17201,Diesel,Automatic,First,7.0,58.91,12.51,2179.0,187.7,Land,1,litre,2.51,0.24,10.45833,0.20063948840927257
Mahindra XUV500 W8 2WD,Delhi,2014,74345,Diesel,Manual,First,7.0,8.0,15.1,2179.0,140.0,Mahindra,6,litre,2.51,0.24,10.45833,0.1662251655629139
Volkswagen Polo 1.2 MPI Highline,Kochi,2015,58134,Petrol,Manual,First,5.0,4.64,16.47,1198.0,74.0,Volkswagen,5,litre,2.1,0.22,9.545455,0.12750455373406194
Hyundai i10 Magna AT,Kochi,2010,30566,Petrol,Automatic,First,5.0,3.32,19.2,1197.0,80.0,Hyundai,10,litre,2.1,0.22,9.545455,0.10937500000000001
Hyundai i10 Magna 1.2,Chennai,2012,55231,Petrol,Manual,Second,5.0,2.78,20.36,1197.0,78.9,Hyundai,8,litre,2.1,0.22,9.545455,0.1031434184675835
Chevrolet Cruze LTZ AT,Kochi,2016,67774,Diesel,Automatic,First,5.0,8.95,14.81,1998.0,163.7,Chevrolet,4,litre,2.51,0.24,10.45833,0.16948008102633355
Mercedes-Benz E-Class E 200 CGI,Mumbai,2013,50319,Petrol,Automatic,First,5.0,21.95,12.0,1991.0,181.03,Mercedes-Benz,7,litre,2.1,0.22,9.545455,0.17500000000000002
Hyundai Sonata 2.4 GDI,Ahmedabad,2013,45000,Petrol,Manual,First,5.0,7.9,11.7,2359.0,134.0,Hyundai,7,litre,2.1,0.22,9.545455,0.17948717948717952
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,Kolkata,2007,43627,Petrol,Automatic,First,5.0,29.0,11.74,1796.0,186.0,Mercedes-Benz,13,litre,2.1,0.22,9.545455,0.1788756388415673
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2013,45000,Diesel,Manual,First,5.0,3.25,22.07,1199.0,73.9,Volkswagen,7,litre,2.51,0.24,10.45833,0.11372904395106478
Honda City i VTEC SV,Mumbai,2014,10500,Petrol,Manual,First,5.0,5.9,17.4,1497.0,117.3,Honda,6,litre,2.1,0.22,9.545455,0.12068965517241381
Maruti Vitara Brezza ZDi,Coimbatore,2017,21789,Diesel,Manual,First,5.0,9.88,24.3,1248.0,88.5,Maruti,3,litre,2.51,0.24,10.45833,0.10329218106995884
Hyundai Elite i20 Asta Option,Coimbatore,2019,21134,Petrol,Manual,First,5.0,8.78,18.6,1197.0,81.86,Hyundai,1,litre,2.1,0.22,9.545455,0.11290322580645161
Tata New Safari Dicor EX 4X2,Kolkata,2011,90000,Diesel,Manual,Second,7.0,2.75,13.93,2179.0,138.1,Tata,9,litre,2.51,0.24,10.45833,0.18018664752333094
Nissan Sunny 2011-2014 Diesel XL,Kochi,2014,51553,Diesel,Manual,First,5.0,5.98,21.64,1461.0,84.8,Nissan,6,litre,2.51,0.24,10.45833,0.11598890942698704
BMW 3 Series 330 Ci Convertible,Delhi,2011,31000,Petrol,Automatic,First,5.0,31.0,10.9,2497.0,215.0,BMW,9,litre,2.1,0.22,9.545455,0.1926605504587156
Toyota Corolla 1.8 J,Delhi,2011,67422,Petrol,Manual,Second,5.0,3.55,14.53,1798.0,138.0,Toyota,9,litre,2.1,0.22,9.545455,0.1445285615966965
Hyundai Verna 1.6 SX,Kochi,2015,60519,Diesel,Manual,First,5.0,6.24,22.32,1582.0,126.32,Hyundai,5,litre,2.51,0.24,10.45833,0.11245519713261648
Maruti Swift Dzire VDi,Kolkata,2009,34000,Diesel,Manual,First,5.0,2.19,19.3,1248.0,73.9,Maruti,11,litre,2.51,0.24,10.45833,0.13005181347150258
Maruti Dzire VDI,Hyderabad,2013,68434,Diesel,Manual,First,5.0,5.5,28.4,1248.0,73.75,Maruti,7,litre,2.51,0.24,10.45833,0.08838028169014084
Maruti Alto K10 VXI,Pune,2014,17000,Petrol,Manual,First,5.0,2.1,24.07,998.0,67.1,Maruti,6,litre,2.1,0.22,9.545455,0.08724553385957624
Jaguar XJ 5.0 L V8 Supercharged,Coimbatore,2011,43686,Petrol,Automatic,First,4.0,50.66,10.5,5000.0,503.0,Jaguar,9,litre,2.1,0.22,9.545455,0.2
Mercedes-Benz New C-Class 220 CDI AT,Kolkata,2012,22000,Diesel,Automatic,First,5.0,14.0,14.84,2143.0,170.0,Mercedes-Benz,8,litre,2.51,0.24,10.45833,0.1691374663072776
Hyundai Verna CRDi 1.6 SX Option,Mumbai,2013,79225,Diesel,Manual,First,5.0,5.5,22.0,1582.0,126.2,Hyundai,7,litre,2.51,0.24,10.45833,0.11409090909090908
Chevrolet Aveo 1.6 LT,Pune,2007,63000,Petrol,Manual,Third,5.0,1.2,14.2,1598.0,102.0,Chevrolet,13,litre,2.1,0.22,9.545455,0.147887323943662
Maruti Swift VXI BSIV,Hyderabad,2014,61922,Petrol,Manual,First,5.0,5.3,20.4,1197.0,81.8,Maruti,6,litre,2.1,0.22,9.545455,0.10294117647058824
Hyundai Verna 1.6 CRDi S,Chennai,2015,85000,Diesel,Manual,First,5.0,6.3,23.9,1582.0,126.2,Hyundai,5,litre,2.51,0.24,10.45833,0.10502092050209205
Mercedes-Benz GLC 220d Celebration Edition,Kochi,2017,26192,Diesel,Automatic,First,5.0,40.47,17.9,2143.0,168.0,Mercedes-Benz,3,litre,2.51,0.24,10.45833,0.14022346368715083
Toyota Fortuner 4x2 Manual,Delhi,2013,65000,Diesel,Manual,First,7.0,16.1,13.0,2982.0,168.5,Toyota,7,litre,2.51,0.24,10.45833,0.19307692307692306
Audi Q5 2008-2012 2.0 TDI,Delhi,2014,44999,Diesel,Automatic,First,5.0,25.0,12.8,1968.0,167.6,Audi,6,litre,2.51,0.24,10.45833,0.19609374999999998
BMW 3 Series 320d Dynamic,Mumbai,2008,81308,Diesel,Automatic,Second,5.0,7.95,13.2,1995.0,170.0,BMW,12,litre,2.51,0.24,10.45833,0.19015151515151515
Maruti Alto 800 2016-2019 LXI,Delhi,2016,35000,Petrol,Manual,First,5.0,2.65,24.7,796.0,47.3,Maruti,4,litre,2.1,0.22,9.545455,0.08502024291497977
Maruti Alto K10 2010-2014 VXI,Coimbatore,2012,65349,Petrol,Manual,First,5.0,2.81,20.92,998.0,67.1,Maruti,8,litre,2.1,0.22,9.545455,0.10038240917782026
Audi A4 1.8 TFSI Technology Edition,Hyderabad,2012,80000,Petrol,Automatic,First,5.0,17.5,15.64,1798.0,167.62,Audi,8,litre,2.1,0.22,9.545455,0.13427109974424553
Maruti Swift VXi BSIV,Mumbai,2012,61000,Petrol,Manual,First,5.0,3.3,16.1,1197.0,85.0,Maruti,8,litre,2.1,0.22,9.545455,0.13043478260869565
Maruti Wagon R VXI,Kochi,2019,31817,Petrol,Manual,First,5.0,5.34,22.5,998.0,67.04,Maruti,1,litre,2.1,0.22,9.545455,0.09333333333333334
Skoda Rapid 1.5 TDI Ambition,Hyderabad,2016,41000,Diesel,Manual,First,5.0,8.5,21.14,1498.0,103.52,Skoda,4,litre,2.51,0.24,10.45833,0.11873226111636706
Honda Jazz S,Kochi,2010,82606,Petrol,Manual,Second,5.0,2.69,16.0,1198.0,90.0,Honda,10,litre,2.1,0.22,9.545455,0.13125
Mahindra XUV500 W10 2WD,Ahmedabad,2015,52000,Diesel,Manual,First,7.0,11.5,16.0,2179.0,140.0,Mahindra,5,litre,2.51,0.24,10.45833,0.156875
Maruti Ritz VXi,Coimbatore,2011,50318,Petrol,Manual,First,5.0,4.06,18.5,1197.0,85.8,Maruti,9,litre,2.1,0.22,9.545455,0.11351351351351352
Mercedes-Benz GLE 250d,Hyderabad,2016,50000,Diesel,Automatic,First,5.0,49.0,17.9,2143.0,201.15,Mercedes-Benz,4,litre,2.51,0.24,10.45833,0.14022346368715083
Skoda Rapid 1.6 TDI Ambition,Bangalore,2012,72000,Diesel,Manual,First,5.0,4.6,20.5,1598.0,103.5,Skoda,8,litre,2.51,0.24,10.45833,0.12243902439024389
Hyundai Grand i10 CRDi Magna,Delhi,2015,63776,Diesel,Manual,First,5.0,3.96,24.0,1120.0,70.0,Hyundai,5,litre,2.51,0.24,10.45833,0.10458333333333332
Hyundai Elite i20 Petrol Asta,Mumbai,2015,28133,Petrol,Manual,First,5.0,5.6,18.6,1197.0,81.86,Hyundai,5,litre,2.1,0.22,9.545455,0.11290322580645161
Tata Zest Quadrajet 1.3 75PS XE,Kolkata,2017,45000,Diesel,Manual,First,5.0,3.75,22.95,1248.0,74.0,Tata,3,litre,2.51,0.24,10.45833,0.10936819172113289
Hyundai i20 Magna 1.4 CRDi,Jaipur,2015,55697,Diesel,Manual,First,5.0,5.5,22.54,1396.0,88.73,Hyundai,5,litre,2.51,0.24,10.45833,0.11135758651286601
Skoda Rapid 1.6 TDI Elegance,Delhi,2012,62000,Diesel,Manual,Second,5.0,3.0,20.5,1598.0,103.5,Skoda,8,litre,2.51,0.24,10.45833,0.12243902439024389
Fiat Linea Emotion,Mumbai,2011,48000,Petrol,Manual,First,5.0,3.0,16.0,1368.0,90.0,Fiat,9,litre,2.1,0.22,9.545455,0.13125
Maruti Swift VXI BSIII W/ ABS,Pune,2010,90246,Petrol,Manual,First,5.0,2.95,16.1,1298.0,88.2,Maruti,10,litre,2.1,0.22,9.545455,0.13043478260869565
Tata Indica V2 2001-2011 eLS,Hyderabad,2015,80500,Diesel,Manual,First,5.0,2.45,25.0,1396.0,69.0,Tata,5,litre,2.51,0.24,10.45833,0.10039999999999999
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Pune,2012,119000,Diesel,Automatic,First,5.0,13.99,14.84,2143.0,170.0,Mercedes-Benz,8,litre,2.51,0.24,10.45833,0.1691374663072776
Mercedes-Benz GLE 350d,Bangalore,2016,28541,Diesel,Automatic,First,5.0,60.75,11.57,2987.0,254.79,Mercedes-Benz,4,litre,2.51,0.24,10.45833,0.21694036300777872
Hyundai Santro Xing XP,Kolkata,2008,45500,Petrol,Manual,Second,5.0,1.17,0.0,1086.0,97.7,Hyundai,12,litre,2.1,0.22,9.545455,0.12352941176470589
Honda City V MT AVN,Chennai,2012,41000,Petrol,Manual,Second,5.0,4.5,16.8,1497.0,116.3,Honda,8,litre,2.1,0.22,9.545455,0.125
Hyundai i20 Magna,Mumbai,2010,58000,Petrol,Manual,Second,5.0,2.5,18.5,1197.0,80.0,Hyundai,10,litre,2.1,0.22,9.545455,0.11351351351351352
Toyota Fortuner 4x2 Manual,Chennai,2015,99000,Diesel,Manual,First,7.0,20.5,13.0,2982.0,168.5,Toyota,5,litre,2.51,0.24,10.45833,0.19307692307692306
Hyundai Grand i10 Magna,Delhi,2014,31200,Petrol,Manual,First,5.0,3.9,18.9,1197.0,82.0,Hyundai,6,litre,2.1,0.22,9.545455,0.11111111111111112
Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Chennai,2009,85000,Diesel,Manual,Second,5.0,3.5,15.0,1896.0,105.0,Volkswagen,11,litre,2.51,0.24,10.45833,0.1673333333333333
Ford EcoSport 1.5 Ti VCT AT Titanium,Hyderabad,2016,60924,Petrol,Automatic,First,5.0,8.3,15.63,1499.0,110.4,Ford,4,litre,2.1,0.22,9.545455,0.1343570057581574
Hyundai EON Magna Plus,Chennai,2012,45000,Petrol,Manual,First,5.0,2.5,21.1,814.0,55.2,Hyundai,8,litre,2.1,0.22,9.545455,0.0995260663507109
Nissan Micra XV CVT,Kolkata,2011,44000,Petrol,Automatic,First,5.0,2.65,19.15,1198.0,75.94,Nissan,9,litre,2.1,0.22,9.545455,0.10966057441253264
